robot_0/q_std,robot_0/q_mean,robot_1/q_mean,_timestamp,episode_length,episode,total_non_home_charges_per_episode,robot_2/loss,robot_2/q_mean,total_kills_per_episode,total_charges_per_episode,mean_final_energy,std_episode_reward,epsilon,_runtime,robot_3/loss,_step,robot_3/q_mean,total_immediate_kills_per_episode,total_agent_collisions_per_episode,global_step,robot_2/q_std,robot_3/q_std,mean_episode_reward,robot_1/loss,robot_1/q_std,survival_rate,robot_0/loss
,,,1763503894.6508024,5.0,0.0,1.0,,,0.0,3.0,36.25,0.5041019242177122,1.0,17.628563362,,0,,1.0,2.0,5,,,-0.7175,,,2.0,
,,,1763503894.8190897,5.0,7.0,0.0,,,0.0,6.0,45.0,1.1055626395641271,0.9655206468094844,17.796160213,,7,,0.0,0.0,35,,,-0.25249999999999995,,,3.0,
,,,1763503894.821522,3.0,8.0,0.0,,,0.0,1.0,53.75,0.5385629025471398,0.960693043575437,17.79873755,,8,,0.0,0.0,38,,,-0.8099999999999999,,,3.0,
,,,1763503894.8228233,4.0,9.0,0.0,,,0.0,2.0,37.5,0.2398306694315804,0.9558895783575597,17.800012755,,9,,0.0,1.0,42,,,-0.8374999999999999,,,3.0,
,,,1763503894.8711867,5.0,27.0,0.0,,,1.0,4.0,21.25,0.550107943952821,0.8734200960253871,17.848109605,,27,,1.0,5.0,119,,,-0.7425,,,2.0,
,,,1763503894.8733625,3.0,28.0,0.0,,,0.0,1.0,55.0,0.510165414351071,0.8690529955452602,17.850380581,,28,,0.0,0.0,122,,,-0.7974999999999999,,,3.0,
,,,1763503894.8876917,3.0,33.0,0.0,,,0.0,0.0,40.0,0.2863891583143468,0.8475428503023453,17.864727831,,33,,0.0,2.0,138,,,-1.0724999999999998,,,3.0,
,,,1763503894.9076087,3.0,41.0,0.0,,,0.0,2.0,36.25,0.6297767461569219,0.8142285204175609,17.884640797,,41,,0.0,1.0,165,,,-0.8625,,,2.0,
,,,1763503894.9201071,3.0,47.0,0.0,,,0.0,1.0,65.0,0.7111742051002694,0.7901049725470279,17.897296891,,47,,1.0,2.0,187,,,-0.6974999999999999,,,3.0,
,,,1763503894.9630768,4.0,61.0,0.0,,,0.0,1.0,43.75,0.4738670699679395,0.736559652908221,17.940202921,,61,,0.0,2.0,235,,,-0.9,,,3.0,
,,,1763503894.9715536,3.0,64.0,0.0,,,0.0,0.0,52.5,0.479081151789548,0.7255664080186093,17.948755029,,64,,0.0,1.0,246,,,-0.9474999999999999,,,3.0,
,,,1763503895.003791,3.0,74.0,0.0,,,0.0,1.0,43.75,0.4025543441574069,0.6900935609921609,17.980910846,,74,,0.0,0.0,282,,,-0.9099999999999999,,,3.0,
,,,1763503895.0148025,3.0,77.0,0.0,,,0.0,0.0,40.0,0.2863891583143468,0.6797938283326578,17.991855966,,77,,1.0,3.0,295,,,-1.0724999999999998,,,3.0,
,,,1763503895.042637,3.0,85.0,0.0,,,0.0,0.0,20.0,0.20500000000000002,0.653073201944699,18.019609997,,85,,1.0,2.0,322,,,-1.275,,,2.0,
,,,1763503895.0542603,4.0,88.0,0.0,,,0.0,3.0,66.25,0.6200201609625285,0.6433260027715241,18.031206593,,88,,1.0,2.0,336,,,-0.4249999999999999,,,3.0,
,,,1763503895.1148653,3.0,102.0,0.0,,,0.0,2.0,67.5,0.8071671140476426,0.5997278763867329,18.091981104,,102,,0.0,0.0,382,,,-0.5475,,,3.0,
,,,1763503895.122653,3.0,104.0,0.0,,,1.0,0.0,30.0,0.3361919094802848,0.5937455908197752,18.099827259,,104,,1.0,2.0,388,,,-1.1749999999999998,,,2.0,
,,,1763503895.142414,4.0,109.0,0.0,,,0.0,0.0,45.0,0.32368001173999,0.5790496471185967,18.119529456,,109,,0.0,1.0,404,,,-1.0125,,,3.0,
,,,1763503895.20171,3.0,124.0,0.0,,,0.0,1.0,33.75,0.3795391942869669,0.5371084840724134,18.178777389,,124,,0.0,2.0,458,,,-1.0099999999999998,,,3.0,
,,,1763503895.2482252,3.0,133.0,0.0,,,0.0,1.0,53.75,0.48994897693535394,0.5134164023722473,18.22515639,,133,,0.0,0.0,488,,,-0.8099999999999999,,,3.0,
,,,1763503895.262441,3.0,136.0,0.0,,,1.0,0.0,10.0,0.17753520777580997,0.5057535983897912,18.239339621,,136,,1.0,2.0,498,,,-1.3775,,,1.0,
,,,1763503895.3122194,3.0,147.0,0.0,,,1.0,0.0,20.0,0.20500000000000002,0.47862223409330756,18.289356805,,147,,1.0,1.0,533,,,-1.275,,,2.0,
,,,1763503895.3229442,6.0,149.0,3.0,,,0.0,5.0,33.75,0.9187219383469627,0.4738479773082268,18.300120131,,149,,0.0,2.0,542,,,-0.47999999999999987,,,3.0,
,,,1763503895.3278959,3.0,150.0,0.0,,,0.0,0.0,57.5,0.6063414879422321,0.47147873742168567,18.30508352,,150,,0.0,1.0,545,,,-0.8999999999999999,,,2.0,
,,,1763503895.3517652,5.0,155.0,1.0,,,0.0,2.0,23.75,0.23542514733987105,0.4598090507939749,18.328813613,,155,,0.0,2.0,563,,,-0.965,,,3.0,
,,,1763503895.3618205,3.0,157.0,0.0,,,0.0,1.0,32.5,0.783752990424917,0.45522245551230495,18.338979318,,157,,0.0,0.0,570,,,-1.0274999999999999,,,1.0,
,,,1763503895.3853855,3.0,162.0,0.0,,,0.0,0.0,32.5,0.37436613094669763,0.4439551321314536,18.362511029,,162,,0.0,1.0,585,,,-1.15,,,2.0,
,,,1763503895.4210994,3.0,170.0,0.0,,,0.0,1.0,46.25,0.419434142625514,0.42650460709830135,18.39828998,,170,,0.0,2.0,613,,,-0.8849999999999999,,,3.0,
,,,1763503895.4315321,3.0,172.0,0.0,,,0.0,2.0,47.5,0.4350502844499703,0.4222502236424958,18.408629834,,172,,0.0,1.0,619,,,-0.7474999999999999,,,3.0,
,,,1763503895.4396198,3.0,174.0,0.0,,,1.0,1.0,23.75,0.4334382885717412,0.4180382776616619,18.416652857,,174,,1.0,2.0,625,,,-1.1124999999999998,,,2.0,
,,,1763503895.4654222,3.0,180.0,0.0,,,0.0,1.0,46.25,0.419434142625514,0.40565285250151817,18.442469605,,180,,0.0,2.0,643,,,-0.8849999999999999,,,3.0,
,,,1763503895.5383148,3.0,195.0,0.0,,,0.0,1.0,32.5,0.5762161052938385,0.37627099809304654,18.515513806,,195,,0.0,2.0,690,,,-1.025,,,2.0,
,,,1763503895.5866814,3.0,203.0,0.0,,,0.0,2.0,71.25,0.730787246741485,0.3614809303671764,18.563880347,,203,,0.0,1.0,715,,,-0.51,,,3.0,
,,,1763503895.6334164,3.0,213.0,0.0,,,0.0,1.0,43.75,0.6122652611409536,0.3438081748424137,18.61044593,,213,,0.0,0.0,748,,,-0.9125,,,2.0,
,,,1763503895.644884,3.0,215.0,0.0,,,0.0,0.0,40.0,0.4939888662712956,0.3403786882983606,18.622051621,,215,,0.0,0.0,754,,,-1.075,,,2.0,
,,,1763503895.6548355,3.0,217.0,0.0,,,1.0,0.0,20.0,0.20500000000000002,0.33698341088258443,18.631946169,,217,,1.0,2.0,760,,,-1.275,,,2.0,
,,,1763503895.709293,3.0,228.0,0.0,,,0.0,0.0,42.5,0.5349299019497789,0.31890579420988907,18.686260352,,228,,0.0,0.0,797,,,-1.0499999999999998,,,2.0,
,,,1763503895.7339766,3.0,233.0,0.0,,,1.0,0.0,30.0,0.3361919094802848,0.31101247816653554,18.711127311,,233,,1.0,1.0,812,,,-1.1749999999999998,,,2.0,
,,,1763503895.7764041,3.0,242.0,0.0,,,0.0,2.0,48.75,0.4335031718453742,0.29729358661854943,18.75336838,,242,,0.0,1.0,839,,,-0.7349999999999999,,,3.0,
,,,1763503895.8075876,3.0,248.0,0.0,,,0.0,0.0,50.0,0.4387695864574025,0.2884855236625661,18.784792865,,248,,0.0,0.0,857,,,-0.9725,,,3.0,
,,,1763503895.8209214,3.0,251.0,0.0,,,1.0,1.0,66.25,0.6098565405076836,0.28417984116121187,18.797918236,,251,,1.0,2.0,866,,,-0.6849999999999999,,,3.0,
,,,1763503895.8638933,3.0,259.0,0.0,,,1.0,1.0,36.25,0.49534710052648945,0.2730095965279488,18.840982933,,259,,1.0,1.0,891,,,-0.9874999999999999,,,2.0,
,,,1763503895.8958197,3.0,265.0,0.0,,,1.0,1.0,23.75,0.4334382885717412,0.2649210072611673,18.872975813,,265,,1.0,2.0,909,,,-1.1124999999999998,,,2.0,
,,,1763503895.9219923,3.0,270.0,0.0,,,0.0,1.0,23.75,0.4334382885717412,0.2583638820072446,18.899080266,,270,,1.0,2.0,924,,,-1.1124999999999998,,,2.0,
,,,1763503895.9320128,3.0,272.0,0.0,,,1.0,0.0,55.0,0.38114137796885816,0.25578670228422234,18.909296321,,272,,1.0,1.0,930,,,-0.9224999999999999,,,3.0,
