mean_final_energy,std_episode_reward,episode_length,_runtime,robot_2/q_mean,total_kills_per_episode,total_charges_per_episode,robot_1/q_mean,_timestamp,robot_2/loss,survival_rate,mean_episode_reward,robot_1/q_std,robot_3/q_std,total_immediate_kills_per_episode,total_agent_collisions_per_episode,total_non_home_charges_per_episode,_step,epsilon,robot_0/q_std,robot_2/q_std,episode,robot_3/loss,robot_3/q_mean,global_step,robot_0/loss,robot_1/loss,robot_0/q_mean
,,,195.802036503,3.4805989265441895,,,,1763501446.8612084,0.009382078424096107,,,,,,,,773,,,1.4024648666381836,,,,9000,,,
,,,195.80858325,,,,,1763501446.8677404,,,,,1.6571000814437866,,,,774,,,,,0.006304066628217697,3.9349522590637207,9000,,,
75.0,10.326483852212242,46.0,196.058110908,,0.0,137.0,,1763501447.117098,,3.0,17.332500000000017,,,0.0,0.0,0.0,775,0.024618221284683196,,,739.0,,,9011,,,
75.0,1.0868618817494697,11.0,201.032924273,,0.0,41.0,,1763501452.0918446,,3.0,4.982499999999999,,,0.0,0.0,0.0,780,0.024008889611965685,,,744.0,,,9220,,,
51.25,3.284897258667309,23.0,207.505869497,,0.0,76.0,,1763501458.5647,,3.0,9.239999999999997,,,0.0,0.0,0.0,788,0.023065173234186005,,,752.0,,,9481,,,
68.75,0.8581520844232675,23.0,208.093526306,,0.0,88.0,,1763501459.1524081,,3.0,10.915,,,0.0,0.0,0.0,789,0.022949847368015076,,,753.0,,,9504,,,
,,,220.297098817,,,,,1763501471.3563042,,,,,1.9138586521148682,,,,797,,,,,0.003119880799204111,4.142857551574707,10000,,,
75.0,2.818912689318347,64.0,231.654808291,,0.0,245.0,,1763501482.7136462,,3.0,31.012500000000045,,,0.0,1.0,0.0,806,0.021502049198442223,,,766.0,,,10457,,,
68.75,11.518416774887081,187.0,240.651401833,,0.0,686.0,,1763501491.7100031,,3.0,87.30500000000023,,,0.0,0.0,0.0,809,0.021181128426399323,,,769.0,,,10825,,,
,,,244.900721295,,,,3.9618732929229736,1763501495.9598591,,,,2.069654941558838,,,,,815,,,,,,,11000,,0.10412034392356873,
62.5,7.322313073749305,33.0,254.720674423,,0.0,81.0,,1763501505.779469,,3.0,10.077499999999997,,,0.0,0.0,0.0,823,0.020145585821044927,,,779.0,,,11374,,,
,,,272.169703571,,,,,1763501523.2285585,,,,,,,,,830,,2.219912528991699,,,,,12000,0.0039910441264510155,,3.611563205718994
47.5,4.480431759328585,147.0,287.141198115,,0.0,539.0,,1763501538.1999385,,3.0,68.31750000000002,,,0.0,0.0,0.0,839,0.018969543067746772,,,791.0,,,12534,,,
61.25,5.875195741420028,34.0,288.585840505,,0.0,103.0,,1763501539.6445584,,3.0,12.825,,,0.0,0.0,0.0,841,0.018780321875645996,,,793.0,,,12588,,,
