robot_3/q_std,_runtime,mean_episode_reward,robot_0/q_std,robot_2/loss,total_kills_per_episode,robot_2/q_std,episode,robot_3/loss,robot_2/q_mean,total_immediate_kills_per_episode,epsilon,_timestamp,episode_length,total_charges_per_episode,std_episode_reward,_step,total_non_home_charges_per_episode,global_step,robot_1/q_std,robot_3/q_mean,robot_1/loss,survival_rate,mean_final_energy,robot_0/loss,robot_0/q_mean,robot_1/q_mean,total_agent_collisions_per_episode
,4982.445059001,0.5175000000000001,,,0.0,,1851.0,,,0.0,0.01,1763500794.3780634,2.0,6.0,0.8703555308033607,2687,0.0,209790,,,,3.0,75.0,,,,0.0
,4982.547460893,0.5175000000000001,,,0.0,,1853.0,,,0.0,0.01,1763500794.4805086,2.0,6.0,0.8703555308033607,2689,0.0,209794,,,,3.0,75.0,,,,0.0
,4982.644493309,0.5175000000000001,,,0.0,,1855.0,,,0.0,0.01,1763500794.577612,2.0,6.0,0.8703555308033607,2691,0.0,209798,,,,3.0,75.0,,,,0.0
,4982.693376087,0.5175000000000001,,,0.0,,1856.0,,,0.0,0.01,1763500794.6264446,2.0,6.0,0.8703555308033607,2692,0.0,209800,,,,3.0,75.0,,,,0.0
,4990.887410965,0.09250000000000003,,,0.0,,1869.0,,,0.0,0.01,1763500802.820472,2.0,4.0,0.7183444508033733,2709,0.0,210165,,,,3.0,57.5,,,,0.0
,5010.229829767,,,,,,,,,,,1763500822.163142,,,,2722,,211000,7.2880859375,,0.7350640892982483,,,,,46.24863052368164,
,5032.371729025,0.14250000000000002,,,0.0,,1888.0,,,0.0,0.01,1763500844.304734,2.0,4.0,0.8958341085267963,2732,0.0,211921,,,,3.0,62.5,,,,0.0
,5034.302149604,,8.854888916015625,,,,,,,,,1763500846.2350624,,,,2736,,212000,,,,,,7.926584243774414,47.846927642822266,,
,5053.740434014,57.73,,,0.0,,1897.0,,,0.0,0.01,1763500865.673196,137.0,455.0,14.462401252904076,2745,0.0,212787,,,,3.0,48.75,,,,0.0
,5075.49707925,124.41000000000054,,,0.0,,1900.0,,,0.0,0.01,1763500887.4298162,250.0,979.0,1.6000156249237565,2752,0.0,213706,,,,3.0,53.75,,,,0.0
,5084.834521716,185.59749999999963,,,0.0,,1901.0,,,0.0,0.01,1763500896.767311,385.0,1456.0,4.277706014910287,2757,0.0,214091,,,,3.0,75.0,,,,0.0
,5107.024058786,,2.3820619583129883,,,,,,,,,1763500918.9569898,,,,2760,,215000,,,,,,0.006913525052368641,50.394737243652344,,
,5139.079459761,111.59749999999995,,,0.0,,1908.0,,,0.0,0.01,1763500951.0123003,345.0,869.0,58.81681960757507,2772,51.0,216403,,,,3.0,52.5,,,,1.0
,5154.311862008,16.64500000000001,,,0.0,,1914.0,,,0.0,0.01,1763500966.2445047,46.0,132.0,9.628936857202882,2782,0.0,217251,,,,3.0,68.75,,,,0.0
,5154.576029718,4.857499999999999,,,0.0,,1915.0,,,0.0,0.01,1763500966.508822,11.0,40.0,1.3033682326955796,2783,0.0,217262,,,,3.0,75.0,,,,1.0
,5171.305517079,0.5175000000000001,,,0.0,,1921.0,,,0.0,0.01,1763500983.2386982,2.0,6.0,0.8703555308033607,2793,0.0,218003,,,,3.0,75.0,,,,0.0
,5202.488417433,217.3824999999996,,,0.0,,1926.0,,,0.0,0.01,1763501014.4214385,451.0,1705.0,4.9800872231316085,2802,0.0,219659,,,,3.0,75.0,,,,0.0
,5210.690106667,0.28,,,0.0,,1940.0,,,0.0,0.01,1763501022.6232111,2.0,5.0,0.8294877937619094,2816,0.0,220000,,,,3.0,63.75,,,,0.0
,5217.708089311,138.10500000000033,,,0.0,,1944.0,,,0.0,0.01,1763501029.640792,282.0,1085.0,4.3167609384815915,2824,0.0,220288,,,,3.0,66.25,,,,1.0
,5250.546192732,,,,,,,,,,,1763501062.4793522,,,,2840,,222000,5.903371810913086,,0.2060522586107254,,,,,47.62495422363281,
,5261.065252259,244.6249999999988,,,0.0,,1955.0,,,0.0,0.01,1763501072.998044,500.0,1917.0,5.34292756829055,2843,0.0,222457,,,,4.0,100.0,,,,0.0
,5293.333078928,,,1.1724491119384766,,3.759373664855957,,,54.2474365234375,,,1763501105.2664347,,,,2856,,224000,,,,,,,,,
14.085801124572754,5293.339186331,,,,,,,0.08898915350437164,,,,1763501105.2725608,,,,2857,,224000,,43.9063720703125,,,,,,,
,5300.200761296,26.682500000000022,,,0.0,,1965.0,,,0.0,0.01,1763501112.1335847,56.0,211.0,2.076660480194114,2861,0.0,224286,,,,3.0,75.0,,,,0.0
,5341.662291506,,9.073573112487793,,,,,,,,,1763501153.5953724,,,,2872,,226000,,,,,,0.08298599720001221,49.42673873901367,,
,5365.917315557,,6.591036319732666,,,,,,,,,1763501177.8503842,,,,2882,,227000,,,,,,0.011327504180371761,49.243534088134766,,
,5383.536972211,141.12250000000043,,,0.0,,1982.0,,,0.0,0.01,1763501195.469886,300.0,1107.0,12.996250180340171,2890,0.0,227727,,,,3.0,75.0,,,,1.0
4.982889652252197,5390.227467057,,,,,,,0.15469902753829956,,,,1763501202.160723,,,,2895,,228000,,49.036048889160156,,,,,,,
,5414.162231429,,,,,,,,,,,1763501226.0955207,,,,2900,,229000,10.420162200927734,,0.5820971131324768,,,,,46.13127899169922,
,5420.131436687,0.5175000000000001,,,0.0,,1991.0,,,0.0,0.01,1763501232.064589,2.0,6.0,0.8703555308033607,2907,0.0,229248,,,,3.0,75.0,,,,0.0
,5426.488790263,0.5175000000000001,,,0.0,,1995.0,,,0.0,0.01,1763501238.421795,2.0,6.0,0.8703555308033607,2911,0.0,229514,,,,3.0,75.0,,,,0.0
