robot_2/loss,_runtime,robot_1/loss,robot_2/q_mean,robot_3/q_mean,robot_3/q_std,std_episode_reward,robot_1/q_std,robot_0/q_std,epsilon,mean_episode_reward,episode_length,total_kills_per_episode,total_immediate_kills_per_episode,robot_0/loss,robot_3/loss,survival_rate,_step,robot_0/q_mean,total_charges_per_episode,total_agent_collisions_per_episode,episode,global_step,mean_final_energy,total_non_home_charges_per_episode,robot_1/q_mean,robot_2/q_std,_timestamp
,5014.720378302,,,,,11.970361314513084,,,0.01,198.07000000000022,426.0,0.0,0.0,,,3.0,2736,,1558.0,0.0,1872.0,216610,56.25,0.0,,,1763516441.1585119
,5024.229060294,,,76.70679473876953,20.274511337280273,,,,,,,,,,1.3266115188598633,,2745,,,,,217000,,,,,1763516450.6675735
,5042.343120611,,,,,23.701292554415453,,,0.01,199.1324999999992,426.0,0.0,0.0,,,3.0,2752,,1562.0,0.0,1884.0,217736,112.5,0.0,,,1763516468.78127
,5045.631292573,,,,,1.3033682326955804,,,0.01,0.7775000000000001,3.0,0.0,0.0,,,3.0,2757,,9.0,0.0,1889.0,217871,112.5,0.0,,,1763516472.0696702
,5046.243390829,,,,,1.6410419708221948,,,0.01,8.2875,19.0,0.0,0.0,,,3.0,2760,,69.0,0.0,1892.0,217896,97.5,0.0,,,1763516472.6816137
,5073.211673394,,,,,1.5604546613086863,,,0.01,34.83250000000001,71.0,0.0,0.0,,,3.0,2772,,276.0,0.0,1900.0,218920,112.5,0.0,,,1763516499.6497085
,5093.511287738,,,,,19.523966521944256,,,0.01,38.70249999999999,103.0,0.0,0.0,,,3.0,2782,,307.0,3.0,1906.0,219711,80.0,75.0,,,1763516519.9493694
,5100.515558621,,,,,26.679158883855795,,,0.01,107.08250000000038,246.0,0.0,0.0,,,3.0,2783,,840.0,2.0,1907.0,219957,112.5,0.0,,,1763516526.9535978
,5127.877837275,,,,,,,6.825594425201416,,,,,,0.08633947372436523,,,2793,54.649253845214844,,,,221000,,,,,1763516554.3161433
,5138.196434012,,,,,25.188638683938386,,,0.01,62.0575000000001,156.0,0.0,0.0,,,3.0,2802,,489.0,3.0,1918.0,221518,87.5,0.0,,,1763516564.6346102
,5167.686256589,,,,,1.2940319741026483,,,0.01,5.2875,14.0,0.0,0.0,,,3.0,2816,,47.0,0.0,1928.0,222739,77.5,0.0,,,1763516594.1244256
,5174.020098644,,,63.07958221435547,25.07587432861328,,,,,,,,,,4.30950927734375,,2824,,,,,223000,,,,,1763516600.458633
,5198.104399355,,,70.60238647460938,25.35216522216797,,,,,,,,,,0.8094210624694824,,2840,,,,,224000,,,,,1763516624.5429385
,5216.892251627,,,,,20.596891148908806,,,0.01,54.39500000000001,136.0,0.0,0.0,,,3.0,2843,,429.0,0.0,1947.0,224754,91.25,0.0,,,1763516643.330613
,5246.990272724,,,,,,,13.821013450622559,,,,,,0.07942959666252136,,,2856,51.763309478759766,,,,226000,,,,,1763516673.428514
,5246.996444808,1.404042363166809,,,,,6.118678569793701,,,,,,,,,,2857,,,,,226000,,,52.2701416015625,,1763516673.4349318
,5249.530755048,,,,,0.923810045409781,,,0.01,40.69500000000003,86.0,0.0,0.0,,,3.0,2861,,324.0,0.0,1957.0,226105,83.75,0.0,,,1763516675.968926
,5267.391973927,,,,,1.2288282019875685,,,0.01,0.5275000000000001,3.0,0.0,0.0,,,3.0,2872,,8.0,0.0,1964.0,227044,100.0,0.0,,,1763516693.8305585
,5290.599765111,0.23355324566364288,,,,,11.896557807922363,,,,,,,,,,2882,,,,,228000,,,51.078346252441406,,1763516717.0382519
,5314.572258501,0.09568598121404648,,,,,1.7727433443069458,,,,,,,,,,2890,,,,,229000,,,53.46254348754883,,1763516741.010838
,5326.335794311,,,,,2.731217677154284,,,0.01,43.48000000000001,92.0,0.0,0.0,,,3.0,2895,,345.0,0.0,1979.0,229481,93.75,0.0,,,1763516752.7736611
,5339.319210969,,,70.87979125976562,20.590442657470703,,,,,,,,,,1.2592825889587402,,2900,,,,,230000,,,,,1763516765.7577374
,5355.153848082,,,,,1.6592976676895526,,,0.01,11.407500000000002,26.0,0.0,0.0,,,3.0,2907,,94.0,0.0,1987.0,230628,90.0,0.0,,,1763516781.5920203
,5355.459296975,,,,,1.1333661147219818,,,0.01,0.05250000000000005,3.0,0.0,0.0,,,3.0,2911,,5.0,0.0,1991.0,230640,90.0,0.0,,,1763516781.8977203
,5369.079457012,,,,,48.340567073628726,,,0.01,100.1650000000005,293.0,0.0,0.0,,,3.0,2923,,783.0,0.0,1999.0,231201,86.25,0.0,,,1763516795.5175722
