robot_1/q_mean,total_kills_per_episode,total_charges_per_episode,robot_2/loss,robot_1/loss,robot_3/q_std,_timestamp,_runtime,robot_0/loss,survival_rate,total_agent_collisions_per_episode,robot_0/q_std,mean_final_energy,_step,robot_2/q_std,epsilon,episode_length,std_episode_reward,mean_episode_reward,robot_0/q_mean,episode,robot_3/loss,robot_3/q_mean,robot_1/q_std,robot_2/q_mean,global_step
,0.0,2.0,,,,1763449571.8210971,17.6034146,,2.0,1.0,,23.75,0,,1.0,4.0,0.35365060441062446,-0.4775,,0.0,,,,,4
,0.0,3.0,,,,1763449571.9905818,17.77218657,,3.0,1.0,,50.75,7,,0.9655206468094844,3.0,0.42255177197593197,-0.08999999999999997,,7.0,,,,,22
,0.0,0.0,,,,1763449571.9917605,17.773303949,,3.0,1.0,,49.0,8,,0.960693043575437,2.0,0.35002678468940057,-0.4925,,8.0,,,,,24
,0.0,1.0,,,,1763449571.9929833,17.774555086,,3.0,1.0,,61.5,9,,0.9558895783575597,2.0,0.5579146440092785,-0.2425,,9.0,,,,,26
,0.0,1.0,,,,1763449572.0256915,17.807173665,,3.0,0.0,,49.5,27,,0.8734200960253871,2.0,0.41685579041198406,-0.3625,,27.0,,,,,69
,1.0,1.0,,,,1763449572.0285087,17.810086852,,2.0,2.0,,23.5,28,,0.8690529955452602,4.0,0.2108909670896314,-0.605,,28.0,,,,,73
,0.0,1.0,,,,1763449572.0393434,17.820997761,,3.0,2.0,,50.75,33,,0.8475428503023453,2.0,0.42871902220452035,-0.35,,33.0,,,,,85
,0.0,3.0,,,,1763449572.0590544,17.84055433,,3.0,1.0,,39.25,41,,0.8142285204175609,3.0,0.48210476039964595,-0.20499999999999996,,41.0,,,,,104
,0.0,1.0,,,,1763449572.0675528,17.849128894,,3.0,2.0,,49.25,44,,0.8020760579717637,2.0,0.5448623679425842,-0.365,,44.0,,,,,111
,0.0,1.0,,,,1763449572.076783,17.858339438,,3.0,0.0,,61.5,47,,0.7901049725470279,2.0,0.5579146440092785,-0.2425,,47.0,,,,,118
,0.0,0.0,,,,1763449572.1121042,17.893593058,,3.0,0.0,,49.0,60,,0.7402609576967045,2.0,0.3500267846894006,-0.4925,,60.0,,,,,146
,0.0,1.0,,,,1763449572.1145766,17.896235232,,3.0,0.0,,49.25,61,,0.736559652908221,2.0,0.4146383966783588,-0.365,,61.0,,,,,148
,0.0,0.0,,,,1763449572.123,17.904631961,,3.0,2.0,,49.0,64,,0.7255664080186093,2.0,0.3500267846894006,-0.4925,,64.0,,,,,154
,0.0,0.0,,,,1763449572.149496,17.931145316,,2.0,0.0,,24.5,74,,0.6900935609921609,2.0,0.25,-0.74,,74.0,,,,,178
,0.0,3.0,,,,1763449572.1560986,17.937507651,,2.0,1.0,,24.5,77,,0.6797938283326578,3.0,0.414578098794425,-0.355,,77.0,,,,,186
,0.0,1.0,,,,1763449572.1785471,17.959901388,,3.0,0.0,,49.25,85,,0.653073201944699,2.0,0.4146383966783588,-0.365,,85.0,,,,,206
,0.0,3.0,,,,1763449572.1861944,17.96783055,,2.0,3.0,,27.0,88,,0.6433260027715241,4.0,0.6637394066951277,-0.31999999999999995,,88.0,,,,,214
,0.0,2.0,,,,1763449572.235375,18.016794712,,3.0,0.0,,74.25,102,,0.5997278763867329,2.0,0.7106686991840854,0.010000000000000007,,102.0,,,,,245
,0.0,1.0,,,,1763449572.241121,18.022461909,,2.0,0.0,,36.25,104,,0.5937455908197752,3.0,0.3465093793824346,-0.4875,,104.0,,,,,250
,0.0,2.0,,,,1763449572.2556357,18.037252901,,3.0,0.0,,49.5,109,,0.5790496471185967,2.0,0.7541675874764177,-0.2375,,109.0,,,,,261
,0.0,1.0,,,,1763449572.3041232,18.085751761,,3.0,1.0,,38.25,124,,0.5371084840724134,2.0,0.375066660741794,-0.475,,124.0,,,,,292
,0.0,3.0,,,,1763449572.3332338,18.114721528,,3.0,0.0,,51.0,133,,0.5134164023722473,2.0,0.5494258366695182,-0.09749999999999998,,133.0,,,,,313
,0.0,0.0,,,,1763449572.341919,18.123416099,,2.0,0.0,,36.75,136,,0.5057535983897912,2.0,0.41081473926820106,-0.6174999999999999,,136.0,,,,,319
,0.0,0.0,,,,1763449572.3627295,18.144346699,,1.0,1.0,,12.25,143,,0.4883155414435353,2.0,0.21650635094610965,-0.865,,143.0,,,,,333
,0.0,1.0,,,,1763449572.3746996,18.156130028,,3.0,0.0,,38.25,147,,0.47862223409330756,2.0,0.375066660741794,-0.475,,147.0,,,,,341
,0.0,1.0,,,,1763449572.3807435,18.162350586,,2.0,0.0,,37.0,149,,0.4738479773082268,2.0,0.5000499975002499,-0.49,,149.0,,,,,345
,0.0,2.0,,,,1763449572.3837054,18.165322476,,3.0,0.0,,38.5,150,,0.47147873742168567,2.0,0.43083494519363214,-0.3475,,150.0,,,,,347
,0.0,1.0,,,,1763449572.3963375,18.177900436,,1.0,1.0,,24.75,155,,0.4598090507939749,2.0,0.649519052838329,-0.615,,155.0,,,,,358
,0.0,0.0,,,,1763449572.4030569,18.184516804,,2.0,1.0,,36.75,157,,0.45522245551230495,2.0,0.41081473926820106,-0.6174999999999999,,157.0,,,,,362
,0.0,1.0,,,,1763449572.4169862,18.198547525,,3.0,0.0,,49.5,162,,0.4439551321314536,2.0,0.41685579041198406,-0.3625,,162.0,,,,,372
,0.0,1.0,,,,1763449572.4414341,18.223041851,,2.0,0.0,,26.0,170,,0.42650460709830135,2.0,0.4373785545725808,-0.6,,170.0,,,,,388
,0.0,0.0,,,,1763449572.4480968,18.229440559,,2.0,0.0,,24.5,172,,0.4222502236424958,2.0,0.25,-0.74,,172.0,,,,,392
,0.0,0.0,,,,1763449572.4537573,18.235369304,,3.0,0.0,,36.75,174,,0.4180382776616619,2.0,0.21650635094610965,-0.615,,174.0,,,,,396
,0.0,0.0,,,,1763449572.4746566,18.256278353,,2.0,1.0,,24.5,180,,0.40565285250151817,2.0,0.25,-0.74,,180.0,,,,,408
,0.0,3.0,,,,1763449572.5148687,18.296266539,,3.0,0.0,,28.25,193,,0.3800621177172763,3.0,0.5867069114984074,-0.31499999999999995,,193.0,,,,,436
,0.0,3.0,,,,1763449572.521403,18.302913812,,3.0,0.0,,38.0,195,,0.37627099809304654,3.0,0.569446002707895,-0.21749999999999997,,195.0,,,,,441
,0.0,0.0,,,,1763449572.530243,18.311876582,,2.0,0.0,,24.5,198,,0.3706551064126331,2.0,0.25,-0.74,,198.0,,,,,447
,0.0,0.0,,,,1763449572.5552578,18.336603194,,3.0,0.0,,61.5,203,,0.3614809303671764,2.0,0.41233329964968873,-0.3675,,203.0,,,,,458
,0.0,0.0,,,,1763449572.5882442,18.369834864,,2.0,0.0,,37.0,213,,0.3438081748424137,2.0,0.414578098794425,-0.615,,213.0,,,,,478
,0.0,0.0,,,,1763449572.5916877,18.37329557,,1.0,0.0,,24.5,214,,0.3420891339682016,2.0,0.4286825748732971,-0.7424999999999999,,214.0,,,,,480
,0.0,0.0,,,,1763449572.5946636,18.376128351,,2.0,0.0,,36.75,215,,0.3403786882983606,2.0,0.41081473926820106,-0.6174999999999999,,215.0,,,,,482
,0.0,0.0,,,,1763449572.6007986,18.382255466,,1.0,1.0,,12.25,217,,0.33698341088258443,2.0,0.21650635094610965,-0.865,,217.0,,,,,486
